latitude,longitude,altitude,geometry,No.,Name,Floor,X,Y,Z
-33.90270617907897,150.94248906180218,9.29,Point,8462,R2762,GF,309760.925,6246724.511,9.29
-33.90276760614767,150.94228588916076,9.29,Point,8463,R2762,GF,309742.273,6246717.322,9.29
-33.90287467286,150.94240625649644,9.29,Point,8464,R2762,GF,309753.642,6246705.671,9.29
-33.903140395060966,150.9424745280774,9.29,Point,8465,R2762,GF,309760.546,6246676.328,9.29
-33.89424798788186,150.94229407255622,18.47,Point,8466,R2763,GF,309724.096,6247662.192,18.47
-33.89433391287984,150.94241083845196,18.47,Point,8467,R2763,GF,309735.086,6247652.879,18.47
-33.8942823454405,150.9425495378247,18.47,Point,8468,R2763,GF,309747.799,6247658.855,18.47
-33.894196678885,150.94243258183033,18.47,Point,8469,R2763,GF,309736.792,6247668.139,18.47
-33.891188907580236,150.94229774208333,12.18,Point,8470,R2764,GF,309717.638,6248001.461,12.18
-33.8912977192304,150.9423498593849,12.18,Point,8471,R2764,GF,309722.7,6247989.49,12.18
-33.89121251084913,150.942439506835,12.18,Point,8472,R2764,GF,309730.802,6247999.106,12.18
-33.89110406824995,150.94238788877144,12.18,Point,8473,R2764,GF,309725.787,6248011.037,12.18
-33.89398678784168,150.9423032677351,17.6,Point,8474,R2765,GF,309724.366,6247691.177,17.6
-33.89404711501879,150.94237746293453,17.6,Point,8475,R2765,GF,309731.362,6247684.624,17.6
-33.89400170439357,150.94246694657548,17.6,Point,8476,R2765,GF,309739.537,6247689.826,17.6
-33.893940866403675,150.9423929366222,17.6,Point,8477,R2765,GF,309732.557,6247696.436,17.6
-33.897325620478064,150.94238087737332,24.89,Point,8478,R2766,GF,309738.963,6247321.033,24.89
-33.897287226731734,150.94247963565877,24.89,Point,8479,R2766,GF,309748.011,6247325.474,24.89
-33.897223436318825,150.9424005361383,24.89,Point,8480,R2766,GF,309740.554,6247332.402,24.89
-33.89726280722583,150.94230198148594,24.89,Point,8481,R2766,GF,309731.527,6247327.853,24.89
-33.90178266279807,150.94229902906704,15.29,Point,8482,R2767,GF,309741.299,6246826.58,15.29
-33.90186402707631,150.94235222266556,15.29,Point,8483,R2767,GF,309746.399,6246817.655,15.29
-33.90180086851582,150.94243666959102,15.29,Point,8484,R2767,GF,309754.068,6246824.816,15.29
-33.901719407654966,150.94238362965766,15.29,Point,8485,R2767,GF,309748.982,6246833.752,15.29
-33.89383726224494,150.94232869081003,17.13,Point,8486,R2769,GF,309726.385,6247707.807,17.13
-33.89390650624435,150.9423796301504,17.13,Point,8487,R2769,GF,309731.25,6247700.222,17.13
-33.89385710737793,150.94245491528417,17.13,Point,8488,R2769,GF,309738.103,6247705.84,17.13
-33.89378786340798,150.94240397590852,17.13,Point,8489,R2769,GF,309733.238,6247713.425,17.13
-33.90161999949925,150.94232712828696,16.42,Point,8490,R2771,GF,309743.536,6246844.672,16.42
-33.90161999949925,150.94232712828696,19.42,Point,8490,R2771,F 1,309743.536,6246844.672,19.42
-33.901701080485616,150.94238873073772,16.42,Point,8491,R2771,GF,309749.413,6246835.794,16.42
-33.901701080485616,150.94238873073772,19.42,Point,8491,R2771,F 1,309749.413,6246835.794,19.42
-33.901638683698934,150.94247344031444,16.42,Point,8492,R2771,GF,309757.108,6246842.871,16.42
-33.901638683698934,150.94247344031444,19.42,Point,8492,R2771,F 1,309757.108,6246842.871,19.42
-33.901557898202725,150.94241171177404,16.42,Point,8493,R2771,GF,309751.22,6246851.716,16.42
-33.901557898202725,150.94241171177404,19.42,Point,8493,R2771,F 1,309751.22,6246851.716,19.42
-33.898665523098686,150.94234298166788,24.16,Point,8494,R2772,GF,309738.436,6247172.363,24.16
-33.898665523098686,150.94234298166788,27.16,Point,8494,R2772,F 1,309738.436,6247172.363,27.16
-33.89871280699648,150.94243630908014,24.16,Point,8495,R2772,GF,309747.172,6247167.292,24.16
-33.89871280699648,150.94243630908014,27.16,Point,8495,R2772,F 1,309747.172,6247167.292,27.16
-33.89864927581696,150.94255081137908,24.16,Point,8496,R2772,GF,309757.62,6247174.55,24.16
-33.89864927581696,150.94255081137908,27.16,Point,8496,R2772,F 1,309757.62,6247174.55,27.16
-33.89856368939627,150.9424829068888,24.16,Point,8497,R2772,GF,309751.15,6247183.916,24.16
-33.89856368939627,150.9424829068888,27.16,Point,8497,R2772,F 1,309751.15,6247183.916,27.16
-33.89860074186363,150.94239399765618,24.16,Point,8498,R2772,GF,309743.01,6247179.642,24.16
-33.89860074186363,150.94239399765618,27.16,Point,8498,R2772,F 1,309743.01,6247179.642,27.16
-33.89863245503745,150.942379481286,24.16,Point,8499,R2772,GF,309741.738,6247176.098,24.16
-33.89863245503745,150.942379481286,27.16,Point,8499,R2772,F 1,309741.738,6247176.098,27.16
-33.90209048195393,150.94234123284605,13.26,Point,8500,R2773,GF,309745.886,6246792.52,13.26
-33.90215024709945,150.94241146890613,13.26,Point,8501,R2773,GF,309752.514,6246786.022,13.26
-33.90211074798417,150.94249856995285,13.26,Point,8502,R2773,GF,309760.481,6246790.564,13.26
-33.902050976221716,150.94242847459682,13.26,Point,8503,R2773,GF,309753.866,6246797.063,13.26
-33.89919396677661,150.9423495735769,22.01,Point,8504,R2774,GF,309740.22,6247113.769,22.01
-33.89925828064206,150.94239092409572,22.01,Point,8505,R2774,GF,309744.187,6247106.713,22.01
-33.899207985000345,150.94245516292153,22.01,Point,8506,R2774,GF,309750.016,6247112.41,22.01
-33.8991439820689,150.942412453254,22.01,Point,8507,R2774,GF,309745.924,6247119.429,22.01
-33.88765330219415,150.9424282242624,12.29,Point,8508,R2775,GF,309721.851,6248393.813,12.29
-33.88765330219415,150.9424282242624,15.29,Point,8508,R2775,F 1,309721.851,6248393.813,15.29
-33.88767491596942,150.94219185754224,12.29,Point,8509,R2775,GF,309700.037,6248390.978,12.29
-33.88767491596942,150.94219185754224,15.29,Point,8509,R2775,F 1,309700.037,6248390.978,15.29
-33.88779481528971,150.94237115558096,12.29,Point,8510,R2775,GF,309716.887,6248378.013,12.29
-33.88779481528971,150.94237115558096,15.29,Point,8510,R2775,F 1,309716.887,6248378.013,15.29
-33.88777416144686,150.9426072508732,12.29,Point,8511,R2775,GF,309738.678,6248380.741,12.29
-33.88777416144686,150.9426072508732,15.29,Point,8511,R2775,F 1,309738.678,6248380.741,15.29
-33.90147194038157,150.94236205656688,17.49,Point,8512,R2776,GF,309746.437,6246861.157,17.49
-33.901538881118306,150.9424321845948,17.49,Point,8513,R2776,GF,309753.071,6246853.863,17.49
-33.90149428178787,150.94252110527657,17.49,Point,8514,R2776,GF,309761.195,6246858.974,17.49
-33.901427616012434,150.94245124094178,17.49,Point,8515,R2776,GF,309754.586,6246866.238,17.49
-33.89371663725051,150.9423903657931,17.04,Point,8516,R2777,GF,309731.821,6247721.299,17.04
-33.893782878853756,150.94250176520197,17.04,Point,8517,R2777,GF,309742.271,6247714.159,17.04
-33.893745833069815,150.94263426519254,17.04,Point,8518,R2777,GF,309754.443,6247718.513,17.04
-33.893679633038886,150.9425226484753,17.04,Point,8519,R2777,GF,309743.973,6247725.648,17.04
-33.896446222568855,150.94239317358995,25.44,Point,8520,R2778,GF,309738.146,6247418.584,25.44
-33.89651398596506,150.94247692380873,25.44,Point,8521,R2778,GF,309746.042,6247411.224,25.44
-33.89646463897193,150.94256772647827,25.44,Point,8522,R2778,GF,309754.33,6247416.865,25.44
-33.89639676583581,150.9424833409102,25.44,Point,8523,R2778,GF,309746.375,6247424.236,25.44
-33.898777712512135,150.94239866593992,23.72,Point,8524,R2779,GF,309743.835,6247160.024,23.72
-33.89884274782344,150.94245297477346,23.72,Point,8525,R2779,GF,309749.002,6247152.912,23.72
-33.89879574035837,150.9425294504168,23.72,Point,8526,R2779,GF,309755.97,6247158.267,23.72
-33.89873107605,150.94247467848496,23.72,Point,8527,R2779,GF,309750.761,6247165.337,23.72
-33.89358325353751,150.9424126544289,16.69,Point,8528,R2780,GF,309733.586,6247736.133,16.69
-33.8936510952154,150.9424822032774,16.69,Point,8529,R2780,GF,309740.169,6247728.738,16.69
-33.89360127206681,150.94256879737858,16.69,Point,8530,R2780,GF,309748.067,6247734.424,16.69
-33.89353392618006,150.9424997772122,16.69,Point,8531,R2780,GF,309741.534,6247741.765,16.69
-33.898466533226305,150.94242788863895,24.82,Point,8532,R2782,GF,309745.846,6247194.589,24.82
-33.89853745126705,150.9425050879153,24.82,Point,8533,R2782,GF,309753.143,6247186.867,24.82
-33.89849082499711,150.94259898484023,24.82,Point,8534,R2782,GF,309761.723,6247192.212,24.82
-33.89841990340153,150.94252156934746,24.82,Point,8535,R2782,GF,309754.406,6247199.934,24.82
-33.893439633462926,150.94244722319993,16.49,Point,8536,R2783,GF,309736.464,6247752.125,16.49
-33.893439633462926,150.94244722319993,19.49,Point,8536,R2783,F 1,309736.464,6247752.125,19.49
-33.893516444175354,150.94252848267504,16.49,Point,8537,R2783,GF,309744.15,6247743.757,16.49
-33.893516444175354,150.94252848267504,19.49,Point,8537,R2783,F 1,309744.15,6247743.757,19.49
-33.89346262480364,150.94263224552253,16.49,Point,8538,R2783,GF,309753.627,6247749.918,16.49
-33.89346262480364,150.94263224552253,19.49,Point,8538,R2783,F 1,309753.627,6247749.918,19.49
-33.893385376646464,150.94255070457277,16.49,Point,8539,R2783,GF,309745.914,6247758.334,16.49
-33.893385376646464,150.94255070457277,19.49,Point,8539,R2783,F 1,309745.914,6247758.334,19.49
-33.89473158547766,150.94244711882598,20.58,Point,8540,R2784,GF,309739.325,6247608.843,20.58
-33.8948177711641,150.94250016026896,20.58,Point,8541,R2784,GF,309744.422,6247599.383,20.58
-33.894747395619795,150.94258441641404,20.58,Point,8542,R2784,GF,309752.058,6247607.344,20.58
-33.894661117337805,150.9425323070362,20.58,Point,8543,R2784,GF,309747.047,6247616.816,20.58
-33.90129145152638,150.94244416468615,18.78,Point,8544,R2785,GF,309753.629,6246881.326,18.78
-33.90137061426072,150.9425172429802,18.78,Point,8545,R2785,GF,309760.563,6246872.682,18.78
-33.901317062984454,150.9426143697125,18.78,Point,8546,R2785,GF,309769.426,6246878.801,18.78
-33.90123799385227,150.94254095390318,18.78,Point,8547,R2785,GF,309762.461,6246887.434,18.78
-33.89808149476705,150.9424472725553,25.52,Point,8548,R2786,GF,309746.783,6247237.327,25.52
-33.89808149476705,150.9424472725553,28.52,Point,8548,R2786,F 1,309746.783,6247237.327,28.52
-33.898171016220395,150.9425456182398,25.52,Point,8549,R2786,GF,309756.077,6247227.581,25.52
-33.898171016220395,150.9425456182398,28.52,Point,8549,R2786,F 1,309756.077,6247227.581,28.52
-33.89811190746856,150.94267063189716,25.52,Point,8550,R2786,GF,309767.507,6247234.368,25.52
-33.89811190746856,150.94267063189716,28.52,Point,8550,R2786,F 1,309767.507,6247234.368,28.52
-33.89802248525756,150.94257228375903,25.52,Point,8551,R2786,GF,309758.213,6247244.103,25.52
-33.89802248525756,150.94257228375903,28.52,Point,8551,R2786,F 1,309758.213,6247244.103,28.52
-33.90114217827898,150.942451223061,19.72,Point,8552,R2787,GF,309753.95,6246897.894,19.72
-33.9012383938783,150.94252442131136,19.72,Point,8553,R2787,GF,309760.933,6246887.359,19.72
-33.901165236232444,150.94262618219526,19.72,Point,8554,R2787,GF,309770.181,6246895.661,19.72
-33.90106936014018,150.94255333257212,19.72,Point,8555,R2787,GF,309763.231,6246906.159,19.72
-33.898260645473094,150.94246099321748,25.4,Point,8556,R2788,GF,309748.45,6247217.484,25.4
-33.898260645473094,150.94246099321748,28.4,Point,8556,R2788,F 1,309748.45,6247217.484,28.4
-33.898359461902416,150.94254090651015,25.4,Point,8557,R2788,GF,309756.06,6247206.673,25.4
-33.898359461902416,150.94254090651015,28.4,Point,8557,R2788,F 1,309756.06,6247206.673,28.4
-33.89828657568512,150.94265298380628,25.4,Point,8558,R2788,GF,309766.263,6247214.964,25.4
-33.89828657568512,150.94265298380628,28.4,Point,8558,R2788,F 1,309766.263,6247214.964,28.4
-33.89818784963817,150.94257307908694,25.4,Point,8559,R2788,GF,309758.654,6247225.765,25.4
-33.89818784963817,150.94257307908694,28.4,Point,8559,R2788,F 1,309758.654,6247225.765,28.4
-33.89120481006207,150.9424702471015,12.08,Point,8560,R2789,GF,309733.628,6248000.017,12.08
-33.89120481006207,150.9424702471015,15.08,Point,8560,R2789,F 1,309733.628,6248000.017,15.08
-33.891311270815066,150.94252251841544,12.08,Point,8561,R2789,GF,309738.699,6247988.307,12.08
-33.891311270815066,150.94252251841544,15.08,Point,8561,R2789,F 1,309738.699,6247988.307,15.08
-33.89122197057724,150.94260958257436,12.08,Point,8562,R2789,GF,309746.553,6247998.372,12.08
-33.89122197057724,150.94260958257436,15.08,Point,8562,R2789,F 1,309746.553,6247998.372,15.08
-33.891115366895114,150.9425568497088,12.08,Point,8563,R2789,GF,309741.439,6248010.097,12.08
-33.891115366895114,150.9425568497088,15.08,Point,8563,R2789,F 1,309741.439,6248010.097,15.08
-33.90098060549318,150.94246742235873,20.61,Point,8564,R2790,GF,309755.089,6246915.843,20.61
-33.90099854490488,150.94258751783184,20.61,Point,8566,R2790,GF,309766.235,6246914.076,20.61
-33.90090612787097,150.94254252715479,20.61,Point,8567,R2790,GF,309761.869,6246924.242,20.61
-33.896027443520985,150.94247519504736,24.96,Point,8568,R2791,GF,309744.801,6247465.18,24.96
-33.896027443520985,150.94247519504736,27.96,Point,8568,R2791,F 1,309744.801,6247465.18,27.96
-33.89608589713109,150.94254249524963,24.96,Point,8569,R2791,GF,309751.155,6247458.822,24.96
-33.89608589713109,150.94254249524963,27.96,Point,8569,R2791,F 1,309751.155,6247458.822,27.96
-33.89601041136371,150.94264847942588,24.96,Point,8570,R2791,GF,309760.789,6247467.39,24.96
-33.89601041136371,150.94264847942588,27.96,Point,8570,R2791,F 1,309760.789,6247467.39,27.96
-33.89592099883551,150.94261547510192,24.96,Point,8571,R2791,GF,309757.538,6247477.245,24.96
-33.89592099883551,150.94261547510192,27.96,Point,8571,R2791,F 1,309757.538,6247477.245,27.96
-33.895960075309624,150.94255595254756,24.96,Point,8572,R2791,GF,309752.12,6247472.801,24.96
-33.895960075309624,150.94255595254756,27.96,Point,8572,R2791,F 1,309752.12,6247472.801,27.96
-33.895981198477934,150.9425341654579,24.96,Point,8573,R2791,GF,309750.152,6247470.418,24.96
-33.895981198477934,150.9425341654579,27.96,Point,8573,R2791,F 1,309750.152,6247470.418,27.96
-33.890928476809435,150.9424803558632,11.89,Point,8574,R2792,GF,309733.949,6248030.682,11.89
-33.891026632241584,150.94256064627422,11.89,Point,8575,R2792,GF,309741.593,6248019.945,11.89
-33.890949318255274,150.94266569474416,11.89,Point,8576,R2792,GF,309751.137,6248028.714,11.89
-33.890851417079574,150.94258604690032,11.89,Point,8577,R2792,GF,309743.553,6248039.424,11.89
-33.89330533823989,150.94247971889186,16.18,Point,8578,R2793,GF,309739.171,6247767.079,16.18
-33.89336423736965,150.94255209902687,16.18,Point,8579,R2793,GF,309745.996,6247760.681,16.18
-33.89332482798867,150.94264243242995,16.18,Point,8580,R2793,GF,309754.263,6247765.219,16.18
-33.89326656271166,150.9425696694125,16.18,Point,8581,R2793,GF,309747.404,6247771.546,16.18
-33.900722247199376,150.9425155436767,21.52,Point,8582,R2794,GF,309758.965,6246944.585,21.52
-33.90083001992211,150.94256646946621,21.52,Point,8583,R2794,GF,309763.914,6246932.727,21.52
-33.9007364512495,150.9426522298132,21.52,Point,8584,R2794,GF,309771.637,6246943.263,21.52
-33.900628311363995,150.94260145336065,21.52,Point,8585,R2794,GF,309766.701,6246955.162,21.52
-33.89752187718886,150.94252201808425,25.94,Point,8586,R2795,GF,309752.452,6247299.529,25.94
-33.89752187718886,150.94252201808425,28.94,Point,8586,R2795,F 1,309752.452,6247299.529,28.94
-33.897476395373616,150.94261641619534,25.94,Point,8587,R2795,GF,309761.081,6247304.748,25.94
-33.897476395373616,150.94261641619534,28.94,Point,8587,R2795,F 1,309761.081,6247304.748,28.94
-33.89741548213631,150.94253358167134,25.94,Point,8588,R2795,GF,309753.285,6247311.35,25.94
-33.89741548213631,150.94253358167134,28.94,Point,8588,R2795,F 1,309753.285,6247311.35,28.94
-33.90208181192577,150.94252225499358,12.89,Point,8590,R2796,GF,309762.607,6246793.817,12.89
-33.9021609827568,150.94256721848262,12.89,Point,8591,R2796,GF,309766.941,6246785.12,12.89
-33.902137411517465,150.94263028742347,12.89,Point,8592,R2796,GF,309772.721,6246787.851,12.89
-33.902127744604584,150.9426523631538,12.89,Point,8593,R2796,GF,309774.741,6246788.964,12.89
-33.902082040660865,150.94270000303985,12.89,Point,8594,R2796,GF,309779.045,6246794.121,12.89
-33.90202132523914,150.9426214524016,12.89,Point,8595,R2796,GF,309771.646,6246800.709,12.89
-33.893156297672014,150.9425309390494,15.89,Point,8596,R2797,GF,309743.577,6247783.703,15.89
-33.89322688389296,150.9426033951593,15.89,Point,8597,R2797,GF,309750.435,6247776.009,15.89
-33.893179891800436,150.94269375916352,15.89,Point,8598,R2797,GF,309758.688,6247781.388,15.89
-33.89310982805275,150.94262180946143,15.89,Point,8599,R2797,GF,309751.878,6247789.025,15.89
-33.897941575342635,150.9425478980056,25.95,Point,8600,R2798,GF,309755.778,6247253.031,25.95
-33.89800407827685,150.9426163242793,25.95,Point,8601,R2798,GF,309762.245,6247246.226,25.95
-33.897965822673925,150.94270393168622,25.95,Point,8602,R2798,GF,309770.262,6247250.631,25.95
-33.897903315091725,150.9426352243487,25.95,Point,8603,R2798,GF,309763.769,6247257.436,25.95
-33.89301880483225,150.94255554253425,15.39,Point,8604,R2799,GF,309745.547,6247798.997,15.39
-33.89309233633113,150.94260621642738,15.39,Point,8605,R2799,GF,309750.397,6247790.936,15.39
-33.8930315037123,150.94267825049351,15.39,Point,8606,R2799,GF,309756.924,6247797.816,15.39
-33.89295840921062,150.9426278255714,15.39,Point,8607,R2799,GF,309752.098,6247805.829,15.39
-33.896198284799404,150.94265700613752,25.21,Point,8608,R2800,GF,309761.995,6247446.57,25.21
-33.896198284799404,150.94265700613752,28.21,Point,8608,R2800,F 1,309761.995,6247446.57,28.21
-33.896159149181614,150.94277614135046,25.21,Point,8609,R2800,GF,309772.926,6247451.131,25.21
-33.896159149181614,150.94277614135046,28.21,Point,8609,R2800,F 1,309772.926,6247451.131,28.21
-33.8960890492372,150.9426739574368,25.21,Point,8610,R2800,GF,309763.32,6247458.716,25.21
-33.8960890492372,150.9426739574368,28.21,Point,8610,R2800,F 1,309763.32,6247458.716,28.21
-33.89612931157813,150.9425542653809,25.21,Point,8611,R2800,GF,309752.34,6247454.029,25.21
-33.89612931157813,150.9425542653809,28.21,Point,8611,R2800,F 1,309752.34,6247454.029,28.21
-33.89261848713503,150.94256441311342,14.29,Point,8612,R2801,GF,309745.478,6247843.41,14.29
-33.89261848713503,150.94256441311342,17.29,Point,8612,R2801,F 1,309745.478,6247843.41,17.29
-33.89270112914388,150.9426455210672,14.29,Point,8613,R2801,GF,309753.163,6247834.395,14.29
-33.89270112914388,150.9426455210672,17.29,Point,8613,R2801,F 1,309753.163,6247834.395,17.29
-33.89267326485252,150.94276791624085,14.29,Point,8614,R2801,GF,309764.421,6247837.712,14.29
-33.89267326485252,150.94276791624085,17.29,Point,8614,R2801,F 1,309764.421,6247837.712,17.29
